shipment_number,shipment_date,charge,raw_line,shipment_date_parsed,source_file
394330118188,16/10/2025,2.99,394330118188 16/10/2025 FedEx Priority 1 10.30 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394330390444,16/10/2025,2.99,394330390444 16/10/2025 FedEx Priority Cop1 2.90y kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394330395722,16/10/2025,2.99,394330395722 16/10/2025 FedEx Priority 1 5.60 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394330513474,16/10/2025,2.99,394330513474 16/10/2025 FedEx Priority 1 7.50 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394330577372,16/10/2025,2.99,394330577372 16/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394330585500,16/10/2025,2.99,394330585500 16/10/2025 FedEx Priority 1 1.20 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394331937972,16/10/2025,2.99,394331937972 16/10/2025 FedEx Priority 1 1.60 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394331942033,16/10/2025,2.99,394331942033 16/10/2025 FedEx Priority 1 1.40 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394331948010,16/10/2025,2.99,394331948010 16/10/2025 FedEx Priority 1 1.30 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394332363487,16/10/2025,2.99,394332363487 16/10/2025 FedEx Priority 1 17.20 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394332505001,16/10/2025,2.99,394332505001 16/10/2025 FedEx Priority 1 1.90 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394332509990,16/10/2025,2.99,394332509990 16/10/2025 FedEx Priority 1 2.60 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394332513683,16/10/2025,2.99,394332513683 16/10/2025 FedEx Priority 1 14.00 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394333153888,16/10/2025,2.99,394333153888 16/10/2025 FedEx Priority Cop1 9.20y kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394333158445,16/10/2025,2.99,394333158445 16/10/2025 FedEx Priority 1 5.60 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394333163915,16/10/2025,2.99,394333163915 16/10/2025 FedEx Priority 1 3.90 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394333173066,16/10/2025,2.99,394333173066 16/10/2025 FedEx Priority 1 1.80 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394333175724,16/10/2025,2.99,394333175724 16/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394333734396,16/10/2025,2.99,394333734396 16/10/2025 FedEx Priority 1 3.60 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394334696413,16/10/2025,2.99,394334696413 16/10/2025 FedEx Priority 1 3.60 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394367200245,17/10/2025,2.99,394367200245 17/10/2025 FedEx Priority 1 5.00 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394367208202,17/10/2025,2.99,394367208202 17/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394367212890,17/10/2025,2.99,394367212890 17/10/2025 FedEx Priority 1 1.20 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394367218810,17/10/2025,2.99,394367218810 17/10/2025 FedEx Priority 1 2.40 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394367224345,17/10/2025,2.99,394367224345 17/10/2025 FedEx Priority 1 17.00 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394367229656,17/10/2025,2.99,394367229656 17/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394367235320,17/10/2025,2.99,394367235320 17/10/2025 FedEx Priority 1 17.40 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394367242631,17/10/2025,2.99,394367242631 17/10/2025 FedEx Priority 1 1.90 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394367247725,17/10/2025,2.99,394367247725 17/10/2025 FedEx Priority 1 5.50 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394367253617,17/10/2025,2.99,394367253617 17/10/2025 FedEx Priority 1 6.50 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394367262438,17/10/2025,2.99,394367262438 17/10/2025 FedEx Priority 1 7.20 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394367268778,17/10/2025,2.99,394367268778 17/10/2025 FedEx Priority 1 7.10 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394367275390,17/10/2025,2.99,394367275390 17/10/2025 FedEx Priority 1 16.00 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394367280919,17/10/2025,2.99,394367280919 17/10/2025 FedEx Priority 1 2.90 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394368266874,17/10/2025,2.99,394368266874 17/10/2025 FedEx Priority 1 5.30 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394368297038,17/10/2025,2.99,394368297038 17/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394368317927,17/10/2025,2.99,394368317927 17/10/2025 FedEx Priority 1 3.40 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394368323061,17/10/2025,2.99,394368323061 17/10/2025 FedEx Priority 1 6.00 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394368334070,17/10/2025,2.99,394368334070 17/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394369271457,17/10/2025,2.99,394369271457 17/10/2025 FedEx Priority 1 17.40 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394369276209,17/10/2025,2.99,394369276209 17/10/2025 FedEx Priority 1 17.20 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394369280587,17/10/2025,2.99,394369280587 17/10/2025 FedEx Priority 1 15.30 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394369283303,17/10/2025,2.99,394369283303 17/10/2025 FedEx Priority 1 16.20 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394369289297,17/10/2025,2.99,394369289297 17/10/2025 FedEx Priority 1 21.20 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394369344011,17/10/2025,2.99,394369344011 17/10/2025 FedEx Priority 1 17.40 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394369898986,17/10/2025,2.99,394369898986 17/10/2025 FedEx Priority 1 4.80 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394369917780,17/10/2025,2.99,394369917780 17/10/2025 FedEx Priority 1 1.30 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394369928560,17/10/2025,2.99,394369928560 17/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394369936708,17/10/2025,2.99,394369936708 17/10/2025 FedEx Priority 1 2.00 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394369943342,17/10/2025,2.99,394369943342 17/10/2025 FedEx Priority 1 5.10 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394370301571,17/10/2025,2.99,394370301571 17/10/2025 FedEx Priority 1 7.80 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394372689364,17/10/2025,2.99,394372689364 17/10/2025 FedEx Priority 1 4.80 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394372703946,17/10/2025,2.99,394372703946 17/10/2025 FedEx Priority 1 2.40 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394372710157,17/10/2025,2.99,394372710157 17/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394373308575,17/10/2025,2.99,394373308575 17/10/2025 FedEx Priority 1 7.40 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394373314412,17/10/2025,2.99,394373314412 17/10/2025 FedEx Priority 1 15.00 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394374060659,17/10/2025,2.99,394374060659 17/10/2025 FedEx Priority 1 10.40 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
394374078639,17/10/2025,2.99,394374078639 17/10/2025 FedEx Priority 1 2.10 kg 2.99 0.00 2.99,2025-10-17,FedEX 1.pdf
393933215765,06/10/2025,2.99,393933215765 06/10/2025 FedEx Priority 1 17.90 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393933227151,06/10/2025,2.99,393933227151 06/10/2025 FedEx Priority 1 18.50 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393933231901,06/10/2025,2.99,393933231901 06/10/2025 FedEx Priority 1 23.50 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393933246455,06/10/2025,2.99,393933246455 06/10/2025 FedEx Priority 1 17.40 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393933252998,06/10/2025,2.99,393933252998 06/10/2025 FedEx Priority 1 17.40 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393933259904,06/10/2025,2.99,393933259904 06/10/2025 FedEx Priority 1 17.70 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393933267133,06/10/2025,2.99,393933267133 06/10/2025 FedEx Priority 1 16.70 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393933276804,06/10/2025,2.99,393933276804 06/10/2025 FedEx Priority 1 17.40 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393933281560,06/10/2025,2.99,393933281560 06/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393933291322,06/10/2025,2.99,393933291322 06/10/2025 FedEx Priority 1 17.00 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393933302367,06/10/2025,2.99,393933302367 06/10/2025 FedEx Priority 1 17.40 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393933310917,06/10/2025,2.99,393933310917 06/10/2025 FedEx Priority 1 17.40 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393933318653,06/10/2025,2.99,393933318653 06/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393933323803,06/10/2025,2.99,393933323803 06/10/2025 FedEx Priority 1 17.40 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393933330183,06/10/2025,2.99,393933330183 06/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393933336869,06/10/2025,2.99,393933336869 06/10/2025 FedEx Priority 1 19.20 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393933343860,06/10/2025,2.99,393933343860 06/10/2025 FedEx Priority 1 17.40 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393933350509,06/10/2025,2.99,393933350509 06/10/2025 FedEx Priority 1 17.60 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393934728776,06/10/2025,2.99,393934728776 06/10/2025 FedEx Priority 1 17.20 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393934738402,06/10/2025,2.99,393934738402 06/10/2025 FedEx Priority 1 17.40 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393934876266,06/10/2025,2.99,393934876266 06/10/2025 FedEx Priority 1 18.30 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393934886392,06/10/2025,2.99,393934886392 06/10/2025 FedEx Priority 1 18.80 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393935506100,06/10/2025,2.99,393935506100 06/10/2025 FedEx Priority 1 17.00 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393935861190,06/10/2025,2.99,393935861190 06/10/2025 FedEx Priority 1 19.20 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393935939135,06/10/2025,2.99,393935939135 06/10/2025 FedEx Priority 1 17.00 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393940118178,06/10/2025,2.99,393940118178 06/10/2025 FedEx Priority 1 17.00 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393940291666,06/10/2025,2.99,393940291666 06/10/2025 FedEx Priority 1 18.30 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393940431379,06/10/2025,2.99,393940431379 06/10/2025 FedEx Priority 1 17.40 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393940937348,06/10/2025,2.99,393940937348 06/10/2025 FedEx Priority Cop1 17.1y0 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393941072157,06/10/2025,2.99,393941072157 06/10/2025 FedEx Priority 1 17.40 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393941581590,06/10/2025,2.99,393941581590 06/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393941916633,06/10/2025,2.99,393941916633 06/10/2025 FedEx Priority 1 17.40 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393943254237,06/10/2025,2.99,393943254237 06/10/2025 FedEx Priority 1 18.30 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
393943439508,06/10/2025,2.99,393943439508 06/10/2025 FedEx Priority 1 17.00 kg 2.99 0.00 2.99,2025-10-06,FedEx 2.pdf
